origin HR,index to HR
146.0,146.34146341463415
145.0,144.57831325301206
146.0,146.34146341463415
143.0,142.85714285714286
145.0,144.57831325301206
141.0,141.1764705882353
143.0,142.85714285714286
143.0,142.85714285714286
141.0,141.1764705882353
143.0,142.85714285714286
143.0,142.85714285714286
145.0,144.57831325301206
145.0,144.57831325301206
145.0,144.57831325301206
145.0,144.57831325301206
145.0,144.57831325301206
146.0,146.34146341463415
148.0,148.14814814814815
150.0,150.0
148.0,148.14814814814815
150.0,150.0
152.0,151.8987341772152
150.0,150.0
154.0,153.84615384615384
152.0,151.8987341772152
154.0,153.84615384615384
152.0,151.8987341772152
154.0,153.84615384615384
156.0,155.84415584415584
154.0,153.84615384615384
154.0,153.84615384615384
156.0,155.84415584415584
158.0,157.89473684210526
156.0,155.84415584415584
156.0,155.84415584415584
158.0,157.89473684210526
160.0,160.0
158.0,157.89473684210526
158.0,157.89473684210526
160.0,160.0
160.0,160.0
162.0,162.16216216216216
162.0,162.16216216216216
162.0,162.16216216216216
164.0,164.3835616438356
162.0,162.16216216216216
164.0,164.3835616438356
164.0,164.3835616438356
164.0,164.3835616438356
164.0,164.3835616438356
167.0,166.66666666666666
164.0,164.3835616438356
167.0,166.66666666666666
164.0,164.3835616438356
167.0,166.66666666666666
164.0,164.3835616438356
167.0,166.66666666666666
164.0,164.3835616438356
167.0,166.66666666666666
164.0,164.3835616438356
167.0,166.66666666666666
164.0,164.3835616438356
164.0,164.3835616438356
167.0,166.66666666666666
164.0,164.3835616438356
167.0,166.66666666666666
167.0,166.66666666666666
167.0,166.66666666666666
167.0,166.66666666666666
167.0,166.66666666666666
169.0,169.01408450704224
167.0,166.66666666666666
167.0,166.66666666666666
169.0,169.01408450704224
167.0,166.66666666666666
169.0,169.01408450704224
169.0,169.01408450704224
167.0,166.66666666666666
169.0,169.01408450704224
167.0,166.66666666666666
171.0,171.42857142857142
167.0,166.66666666666666
169.0,169.01408450704224
169.0,169.01408450704224
167.0,166.66666666666666
169.0,169.01408450704224
171.0,171.42857142857142
167.0,166.66666666666666
169.0,169.01408450704224
169.0,169.01408450704224
171.0,171.42857142857142
169.0,169.01408450704224
169.0,169.01408450704224
169.0,169.01408450704224
171.0,171.42857142857142
169.0,169.01408450704224
171.0,171.42857142857142
169.0,169.01408450704224
171.0,171.42857142857142
171.0,171.42857142857142
169.0,169.01408450704224
174.0,173.91304347826087
171.0,171.42857142857142
169.0,169.01408450704224
174.0,173.91304347826087
171.0,171.42857142857142
171.0,171.42857142857142
174.0,173.91304347826087
174.0,173.91304347826087
171.0,171.42857142857142
171.0,171.42857142857142
174.0,173.91304347826087
174.0,173.91304347826087
174.0,173.91304347826087
174.0,173.91304347826087
174.0,173.91304347826087
174.0,173.91304347826087
176.0,176.47058823529412
174.0,173.91304347826087
176.0,176.47058823529412
174.0,173.91304347826087
174.0,173.91304347826087
176.0,176.47058823529412
176.0,176.47058823529412
176.0,176.47058823529412
174.0,173.91304347826087
176.0,176.47058823529412
174.0,173.91304347826087
176.0,176.47058823529412
176.0,176.47058823529412
176.0,176.47058823529412
176.0,176.47058823529412
176.0,176.47058823529412
174.0,173.91304347826087
176.0,176.47058823529412
176.0,176.47058823529412
176.0,176.47058823529412
176.0,176.47058823529412
176.0,176.47058823529412
176.0,176.47058823529412
176.0,176.47058823529412
176.0,176.47058823529412
176.0,176.47058823529412
179.0,179.1044776119403
176.0,176.47058823529412
174.0,173.91304347826087
176.0,176.47058823529412
179.0,179.1044776119403
176.0,176.47058823529412
176.0,176.47058823529412
174.0,173.91304347826087
179.0,179.1044776119403
176.0,176.47058823529412
176.0,176.47058823529412
176.0,176.47058823529412
176.0,176.47058823529412
176.0,176.47058823529412
179.0,179.1044776119403
176.0,176.47058823529412
176.0,176.47058823529412
179.0,179.1044776119403
176.0,176.47058823529412
179.0,179.1044776119403
179.0,179.1044776119403
179.0,179.1044776119403
179.0,179.1044776119403
179.0,179.1044776119403
179.0,179.1044776119403
179.0,179.1044776119403
179.0,179.1044776119403
182.0,181.8181818181818
179.0,179.1044776119403
179.0,179.1044776119403
182.0,181.8181818181818
182.0,181.8181818181818
182.0,181.8181818181818
179.0,179.1044776119403
182.0,181.8181818181818
179.0,179.1044776119403
182.0,181.8181818181818
182.0,181.8181818181818
182.0,181.8181818181818
179.0,179.1044776119403
182.0,181.8181818181818
179.0,179.1044776119403
182.0,181.8181818181818
182.0,181.8181818181818
179.0,179.1044776119403
179.0,179.1044776119403
182.0,181.8181818181818
182.0,181.8181818181818
179.0,179.1044776119403
182.0,181.8181818181818
179.0,179.1044776119403
182.0,181.8181818181818
182.0,181.8181818181818
182.0,181.8181818181818
179.0,179.1044776119403
182.0,181.8181818181818
182.0,181.8181818181818
182.0,181.8181818181818
182.0,181.8181818181818
182.0,181.8181818181818
179.0,179.1044776119403
185.0,184.6153846153846
182.0,181.8181818181818
182.0,181.8181818181818
182.0,181.8181818181818
182.0,181.8181818181818
182.0,181.8181818181818
182.0,181.8181818181818
179.0,179.1044776119403
182.0,181.8181818181818
182.0,181.8181818181818
182.0,181.8181818181818
179.0,179.1044776119403
182.0,181.8181818181818
179.0,179.1044776119403
179.0,179.1044776119403
182.0,181.8181818181818
179.0,179.1044776119403
179.0,179.1044776119403
179.0,179.1044776119403
179.0,179.1044776119403
182.0,181.8181818181818
179.0,179.1044776119403
179.0,179.1044776119403
182.0,181.8181818181818
179.0,179.1044776119403
182.0,181.8181818181818
179.0,179.1044776119403
182.0,181.8181818181818
182.0,181.8181818181818
182.0,181.8181818181818
182.0,181.8181818181818
182.0,181.8181818181818
182.0,181.8181818181818
182.0,181.8181818181818
185.0,184.6153846153846
182.0,181.8181818181818
182.0,181.8181818181818
182.0,181.8181818181818
185.0,184.6153846153846
185.0,184.6153846153846
185.0,184.6153846153846
182.0,181.8181818181818
182.0,181.8181818181818
185.0,184.6153846153846
185.0,184.6153846153846
185.0,184.6153846153846
185.0,184.6153846153846
182.0,181.8181818181818
182.0,181.8181818181818
185.0,184.6153846153846
185.0,184.6153846153846
185.0,184.6153846153846
182.0,181.8181818181818
182.0,181.8181818181818
185.0,184.6153846153846
185.0,184.6153846153846
185.0,184.6153846153846
182.0,181.8181818181818
185.0,184.6153846153846
185.0,184.6153846153846
185.0,184.6153846153846
185.0,184.6153846153846
185.0,184.6153846153846
185.0,184.6153846153846
182.0,181.8181818181818
185.0,184.6153846153846
185.0,184.6153846153846
188.0,187.5
182.0,181.8181818181818
185.0,184.6153846153846
185.0,184.6153846153846
185.0,184.6153846153846
182.0,181.8181818181818
182.0,181.8181818181818
185.0,184.6153846153846
182.0,181.8181818181818
182.0,181.8181818181818
182.0,181.8181818181818
185.0,184.6153846153846
179.0,179.1044776119403
185.0,184.6153846153846
182.0,181.8181818181818
182.0,181.8181818181818
182.0,181.8181818181818
182.0,181.8181818181818
182.0,181.8181818181818
182.0,181.8181818181818
182.0,181.8181818181818
182.0,181.8181818181818
182.0,181.8181818181818
182.0,181.8181818181818
182.0,181.8181818181818
185.0,184.6153846153846
182.0,181.8181818181818
182.0,181.8181818181818
182.0,181.8181818181818
185.0,184.6153846153846
182.0,181.8181818181818
185.0,184.6153846153846
182.0,181.8181818181818
185.0,184.6153846153846
182.0,181.8181818181818
185.0,184.6153846153846
182.0,181.8181818181818
182.0,181.8181818181818
182.0,181.8181818181818
185.0,184.6153846153846
182.0,181.8181818181818
188.0,187.5
182.0,181.8181818181818
182.0,181.8181818181818
185.0,184.6153846153846
185.0,184.6153846153846
182.0,181.8181818181818
185.0,184.6153846153846
185.0,184.6153846153846
